'	1228|1231|1232|1233|1249|1250|1251|1252|1254|1255|1266|1274
Seeking	1232
Seeltersk	1233|1245|1266|1274
Seems	1273
Segundo	1254
Seidelmann	1251
Sekani	1274
Select	1231|1239|1270
Selected	1231|1232|1249|1251|1276
Selena	1259
Seleucid	1231|1232|1251|1252
Seleucus	1252
Self-Determination	1274
Self-Portrait	1268
Seljuk	1232
Seljuks	1232
Seljuq	1231|1232
Seljuqs	1232
Selling	1259|1270
Sells	1268
Semi-Bantu	1266
Semicolon	1264
Seminary	1232
Seminole	1246
Semites	1233
Semitic	1233|1266
Semitic1	1266
Senate	1231|1232|1252|1253|1266|1274
Senate-House	1263
Senate-led	1232
Senator	1276
Senatorial	1232
Sendek	1254
Seneca	1232|1274
Senegal	1246|1266|1276
Senior	1229
Sensation	1269
Sense	1234
Sensitive	1228
Sent	1259
Sentence	1264
Sentiments	1259
Sep	1248
Sepp	1241
Sept	1242
September	1228|1229|1231|1232|1237|1239|1242|1246|1248|1250|1251|1252|1253|1255|1257|1259|1264|1266|1268|1269|1270|1272|1274|1276
Septentrional	1274
Septuagint	1231
Seq	1274
Ser	1248
Seraphim	1231
Serbia	1230|1232|1234|1276
Serbian	1232|1233
Serbians	1232
Serbs	1232
Serenade	1260
Sergius	1230|1232|1241
Seriation	1231|1251|1252
Series	1231|1232|1242|1248|1249|1255|1274
Series'	1263
Serif	1264
Seroff	1246
Serrano	1254
Served	1239
Service	1235|1239|1246|1253|1266|1270|1274|1276
Services	1276
Sesame	1259
Sesotho	1251|1266
Sespe	1253
Session	1228|1264
Sessions	1270
Set	1248|1260
Seth	1231|1241
Seton-Watson	1232
Setterfield	1231
Settimane	1230
Settled	1266
Settlement	1232
Settlements	1232
Seurat	1271
Seven	1239|1241|1251|1266|1274
Seven-day	1251
Seventh	1232
Seventh-Twelfth	1232
Seventh-day	1232
Seventies	1228
Several	1230|1237|1242|1248|1252|1254|1256|1261|1268|1274|1276
Sex	1239|1240|1250|1274
Sexton	1270
Sexual	1255
Sexuality	1232
Sexy	1255
Seychelles	1266|1274|1276
Seymour	1237|1268
Sgambati	1239
Sh	1252|1274
Sh-Boom	1259
Sha	1242
Shadforth	1270
Shadow	1258
Shadows	1228|1237
Shahid	1232
Shahriari	1245
Shake	1250|1251|1272
Shakespeare	1263
Shakey	1273
Shaky	1265
Shamans	1253
Shammai	1241
Shamsaddin	1231
Shan	1259
Shane	1236|1270
Shang	1270
Shanghai	1235
Shangri-La	1250
Shannon	1255
Shapiro	1246
Share	1259
Sharma	1239
Sharon	1230|1254
Sharpe	1237|1274
Shasta	1254
Shastan	1254
Shave	1257
Shaw	1232|1239|1253
Shawn	1240
She	1236|1246|1255|1259|1260|1268|1270|1273
Sheba	1232
Sheet	1246|1255|1270
Sheffield	1255
Shelton	1242
Shep	1260
Shepard	1232|1246
Shepherds	1241
Sheppard	1227|1253
Sherbrooke	1274
Sheridan	1270
Sherman	1258
Sherry	1248
Shibuya-kei	1235
Shield	1274
Shift	1254|1264
Shifts	1254
Shikari	1259
Shiloh	1240
Shine	1260
Shining	1228|1242
Shirley	1236|1271
Shock	1272
Shocked	1270
Shocks	1274
Shoot	1255|1269|1272
ShopKo	1264
Shopen	1232
Shopping	1234
Shops	1263
Short	1232|1240|1263|1264|1270
Shorter	1251|1262
Shortly	1236|1266
Shoshone	1254
Shot	1265|1268|1269|1272
Shots	1246
Should	1237|1270
Shoulders	1259
Shout	1255|1259
Show	1239|1240|1246|1255|1258|1259|1260|1270|1272|1276
Showgirl	1270
Showrunners	1259
Showtime	1255
Shqip	1232|1249|1251|1266|1274
Shrinking	1232
Shropshire	1232
Shu	1266
Shuaib	1232
Shuffle	1227|1238|1246
Shuster	1276
Shuswap	1274
Shuttle	1274
Shuwa	1266
SiSwati	1248|1266|1274
Siang	1235
Sibley	1253
Sicht	1232
Sicilianu	1232|1233|1251|1266|1274
Sicilies	1232
Sicily	1230|1232
Sicily's	1232
Side	1237|1240|1258
Sidereal	1251|1252
Sides	1240|1259
Sidon	1232
Siege	1231|1232
Sieges	1232
Sierra	1253|1254|1261|1266|1267|1274|1276
Sierran	1261
Sierras	1253
Sight	1228|1259|1270
Sigma	1264
Sign	1255|1274
Signal	1233
Significance	1248|1274
Significant	1230|1253
Significantly	1231
Signing	1250
Signs	1240|1255|1259
Sih	1239
Sihler	1233
Sikh	1232
Silanus	1231
Silas	1241
Silent	1274
Silicon	1254
Silk	1231|1232
Silvanus	1241|1248
Silver	1230|1231|1260|1263|1273
Silverchair	1270
Silverman	1249
Silverware	1266
Silvio	1259
Sim	1249
Simba	1273
Simba's	1273
Simeon	1232|1241
Simi	1233|1248|1251|1266|1274
Similar	1249|1261
Similarly	1232|1249|1251|1254|1264
Simmons	1240
Simon	1232|1239|1241|1254|1259|1270|1274
Simone	1236
Simons	1232
Simple	1228|1230|1232|1233|1235|1236|1248|1250|1251|1255|1266|1271|1273|1274|1275|1276
Simplified	1235|1276
Simpson	1239|1253|1259
Sims	1240|1255
Sin	1271|1273
Sinai	1230|1231|1232
Sinatra	1228|1258|1271
Sinatra's	1258
Since	1232|1234|1239|1241|1245|1248|1249|1252|1253|1254|1260|1263|1264|1266|1268|1274|1276
Sinclair	1254
Sing	1228|1260|1273
Singapore	1235|1266|1267|1274|1276
Singaporean	1242|1254|1267
Singara	1261
Singer	1240|1250|1259|1260
Singers	1273
Singing	1259|1260
Singlar	1255
Single	1228|1237|1255|1259|1269|1270|1272|1273|1276
Single-camera	1265
Single-elimination	1229
Singlechart	1255|1259|1270
Singles	1228|1240|1250|1255|1258|1259|1269|1270|1272|1273|1275
Sings	1228|1273
Sinner	1237
Sino-Japanese	1235
Sinope	1230
Sins	1242
Sint	1266|1267|1274|1276
Sioux	1260
Sir	1231|1263|1274
Sirius	1276
Sirius-exclusive	1276
Sirmium	1232
Sisquoc	1253
Sister	1239
Sit	1260
Sita-Bella	1266
Site	1231|1253|1270|1274|1276
SitePoint	1264
Sites	1227|1274
Sitting	1237
Six	1239|1276
Sixteen	1229|1230
Sixth	1231|1232|1234
Sixth-century	1232
Sixties	1268
Skin	1237|1270
Skopje	1230|1232
Skull	1254
Sky	1239|1250|1253|1260|1272|1273
Skylar's	1259
Skyline	1273
Skylitzes	1230|1231|1232
Skylitzes'	1231
Skynyrd	1250
Skywriter	1272
Sl	1255|1259
Slab	1264
Slane	1250
Slang	1254
Slant	1270
Slap	1259
Slav	1232
Slave	1256|1270
Slaveholders	1246
Slavery	1232
Slaves	1246
Slavey	1274
Slavic	1232|1233
Slavonic	1231|1232
Slavs	1230|1232
Sleep	1268
Sleepless	1228
Slice-of-Cake	1268
Slide	1236|1244
Slight	1260
Slim's	1272
Slogan	1239
Slot	1264
Sloughter	1248
Slovak	1233|1255|1259
Slovakia	1234|1255|1259|1275|1276
Sloven	1231|1232|1233|1236|1241|1249|1251|1252|1253|1266|1270|1274|1275
Slovenia	1234|1276
Slow	1254|1270
Small	1230|1251|1260|1264|1266|1268|1273
Small-Town	1259
Smaller	1235|1266
Smalltalk	1264
Smarthistory	1268
Smash-Up	1255
Smile	1258
Smith	1228|1248|1253|1261|1274
Smithsonian	1246|1266
Smoke	1250|1276
Smoking	1274
Smugglers	1274
Smurfs	1255
Smyrna	1232
Smyth	1232|1239
Snacks	1266
Snafu	1242
Snatcher	1260
Snell's	1249
Snoop	1254|1255
Snoop's	1255
Snow	1259
Snowbird	1228
Snyder	1253
So	1228|1237|1245|1251|1254|1255|1257|1259|1270|1273
SoCal	1228
SoHo	1264
SoMa	1264
Soap	1268
Soci	1276
Social	1227|1232|1246|1252|1254|1266|1267|1274
Socialism	1237
Socialist	1237
Socialite	1227
Socially	1274
Societies	1266
Society	1230|1231|1232|1236|1237|1248|1253|1254|1261|1264|1267|1274
Socio-economic	1274
Sociocultural	1256
Sociolect	1254
Sociolinguistics	1254
Sociology	1274
Socotra	1266
Sodom	1232
Sofia	1240
Soft	1273
Software	1253|1263
Soho	1264
Sohu	1246
Soils	1266
Soir	1236|1276
Sokolsky	1274
Sol	1259
Solange	1240
Solano	1254
Solar	1231|1251|1252
Sold	1255
Soldier	1237|1260
Solid	1228
Solidus	1232
Solo	1228|1259
Soloman	1272
Solomon	1228|1232|1242|1254|1266|1267|1274|1276
Solomon's	1232
Solomonic	1232
Solstice	1251
Soltendieck	1239
Solutions	1248|1249
Solve	1273
Solved	1248
Soma	1264
Somali	1232|1233
Somalia	1266|1274|1276
Somaliland	1266|1267|1276
Some	1230|1231|1232|1236|1239|1242|1244|1248|1249|1252|1253|1254|1264|1265|1266|1267|1268|1270|1271|1273|1274|1276
Somebody	1250|1259
Somebody's	1228
Someone	1228|1273
Somerville	1267
Somethin'	1255
Something	1228|1242|1245|1268|1273
Sometime	1270
Sometimes	1246|1252|1268
Sometin	1242
Son	1228|1231|1241
Sonata	1257
Sondervan	1240
Sondheimer	1232
Song	1228|1232|1237|1240|1250|1255|1257|1258|1259|1260|1270|1273
SongMeanings	1254
Songbird	1273
Songbook	1228
Songhai	1232
Songs	1228|1237|1240|1255|1258|1259|1260|1268|1269|1270|1272|1273
Sonja	1256
Sonn	1248
Sonneborn	1274
Sonneveld	1236
Sonoma	1253|1254
Sons	1248
Sony	1235|1239|1240|1250|1259
Sony-ATV	1255
Soomaaliga	1251|1266|1274
Soon	1252|1255
Sopater	1241
Sophia	1230|1231|1232
Sophie	1255
Sophisti-pop	1235
Sophocles	1232
Sora	1232
Sorcerer	1241
Sorens	1274
Sorenson	1253
Sorry	1235|1245|1255|1259|1268|1272|1273|1274
Sort	1274
Sosipater	1241
Sotheby's	1268
Sothic	1231|1251|1252
Sothis	1251
Sotinel	1232
Soul	1273
Soulful	1228
Soulquarians	1240
Soulsation	1272
Soulwax	1270
Sound	1228|1237|1250|1268
Sounding	1274
Sounds	1228|1254
Soundscan	1275
Soundtrack	1240|1273
Soup	1268
Sour	1259
Source	1232|1237|1248|1253|1264|1266|1270|1274
Sourcebook	1232
Sources	1231|1232|1251|1274
Sourour	1274
Sous	1270
Sousa	1246
South	1232|1242|1245|1246|1250|1253|1254|1259|1260|1261|1264|1266|1267|1270|1272|1274|1275|1276
South's	1270
South-West	1266
Southeast	1232|1239|1252|1254
Southeastern	1254
Southern	1232|1237|1239|1242|1245|1246|1250|1253|1254|1266|1267|1272|1274
Southwest	1253|1254|1266
Southwestern	1253|1254
Sovereign	1266|1274|1276
Soviet	1231|1251|1274
Sp	1230
Space	1239|1251|1252|1274
SpaceCamp	1264
Spaces	1232
Spacetime	1251|1252
Spadina	1239
Spain	1230|1233|1234|1252|1255|1259|1260|1266|1270|1275|1276
Spalding	1273
Spanglish	1254
Spanish	1231|1232|1233|1242|1251|1252|1254|1255|1259|1274
Spanish-speakers	1254
Spanishcharts	1255|1259|1270
Spano	1274
Sparsely	1274
Speak	1242|1274
Speakers	1254
Spears	1227|1259
Spears'	1270
Special	1227|1228|1229|1230|1231|1232|1233|1234|1235|1236|1237|1238|1239|1240|1241|1242|1243|1244|1245|1246|1247|1248|1249|1250|1251|1252|1253|1254|1255|1256|1257|1258|1259|1260|1261|1262|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276
Specialized	1248|1249
Specials	1234|1272
Specialty	1234|1239
Species	1253|1261
Species-level	1253
Specific	1231|1232
Specious	1251|1252
Speck	1232
Spectator	1276
Speculum	1232
Speech	1267
Speed	1261
SpeedCo	1264
Speedcoding	1264
Speeds	1255
Spencer	1231|1232|1234|1274
Spending	1266|1274
Spercheios	1232
Spice	1270
Spielvogel	1232
Spier	1251
Spies	1236
Spieser	1230
Spin	1227
Spinners	1228
Spinning	1270
Spirit	1232|1241
Spivak	1248
Spoken	1274
Spoleto	1232
Sporadic	1230
Spore	1261
Sport	1266|1274
Sports	1229|1239|1245|1259|1274
SportsCenter	1264
Sportsnet	1239
Spread	1264
Spriggs	1241
Spring	1232|1253|1260|1268|1274
Springer	1248|1249|1254|1274
Springhill	1228
Springsteen	1273
Spruill	1272
Spry	1276
Spy	1237|1255
Spyros	1232
Squamish	1274
Square	1242|1246
Squirrel	1253
Squirrel's	1253
Sranantongo	1274
Sri	1242|1252|1254|1266|1267|1274|1276
Srivijaya	1232
Srpskohrvatski	1230|1231|1232|1233|1237|1246|1250|1251|1266|1270|1274|1276
Ss	1233
St	1230|1231|1232|1236|1241|1266|1272|1274|1276
St'at'imcets	1274
StGB	1264
Staat	1232
Stability	1274
Stable	1268
Stacey	1273
Stack	1259|1270
Stacks	1259
Stadacona	1274
Stadium	1259
Stadt	1230
Staff	1241|1259|1270
Staffordshire	1241
Stage	1228|1246|1260|1276
Stalis	1253
Stamps	1268
Stan	1235
Standard	1231|1242|1246|1251|1252|1276
Standards	1231|1251|1252|1264
Standing	1273
Stanford	1232|1254|1274
Stanhope	1263
Stanley	1231
Star	1237|1239|1240|1255|1260|1272|1274|1276
Stardate	1231|1251
Starpulse	1250
Starring	1237|1240
Stars	1240|1260|1268|1270|1273
Starstrukk	1255
Start	1242|1243
StartRec	1274
Starting	1248|1274|1276
State	1229|1230|1231|1232|1249|1253|1254|1255|1263|1266|1272|1274
Statements	1264
States	1232|1236|1237|1239|1240|1242|1246|1250|1252|1253|1254|1255|1259|1261|1263|1264|1266|1267|1268|1270|1271|1272|1274|1275|1276
Static	1255
Station	1254|1274
Stationers	1263
Stationery	1252
Stations	1239
Statistical	1247
Statistics	1248|1266|1274
Statius	1232
Stats	1255|1259
Status	1232|1263
Statute	1263|1274
Statutes	1263
Stay	1270
Stearns	1246
Steckel	1274
Steel	1245
Steeltown	1272
Stefan	1232|1274
Stefanie	1235
Steffen	1270
Stein	1230
Steiner	1251
Stela	1274
Stellar	1273
Stencils	1268
Step	1243|1244|1245|1270|1273
Stepanovich	1276
Stephanie	1239|1240|1268|1272
Stephen	1230|1232|1237|1239|1241|1242|1248|1250|1255|1263|1273|1274
Stephens	1239
Stephenson	1231|1232
Steppin'	1236|1246
Stereo	1276
Stereogum	1227
Stereotype	1246|1263
Stereotypes	1246
Stern	1274
Steve	1227|1239|1240|1245|1255
Steven	1230|1232|1235|1265|1268|1274
Stevens	1261
Stevens'	1241
Stever	1253
Stevie	1228
Steward	1257
Stewart	1228|1232|1248|1274|1276
Steyn	1263
Stichting	1255|1259
Stick	1245
Stiles	1253
Still	1228|1234|1239|1254|1255|1273|1274
Stilwell	1272
Stochastic	1248|1249
Stock	1239|1274
Stockholm	1236
Stokes'	1248|1249
Stokstad	1268
Stom	1241
Stomp	1254
Stone	1232|1250|1255|1259|1268|1270
Stones	1250
Stony	1232|1248
Stop	1237|1254|1273
Store	1255|1259
Storer	1261
Stories	1237|1274
Story	1237|1241|1246|1250|1259|1272
Stotz	1253
Stoudios	1230
Strabel	1237
Strachey	1264
Strachey's	1264
Strafgesetzbuch	1264
Straight	1228|1270
Strait	1242|1254|1267
Strang	1248
Strangelove	1237
Stranger	1228|1251
Strategic	1274
Strategy	1232|1252
Stratigraphic	1231|1251|1252
Stratigraphy	1231|1251|1252
Stratosphere	1259
Stratotype	1231|1251|1252
Strauch	1249
Street	1236|1238|1239|1240|1246|1259|1260|1263|1264|1266|1268|1272|1273|1274|1276
Streets	1273
Streetswing	1246
Strengthening	1274
Stress	1242
Stricklin	1245
Strickman	1231
Strike	1260
Striker	1230
Strindberg	1236
Strindberg's	1236
String	1272
Stringfield	1253
Strings	1228|1255
Strip	1266
Striped	1232
Stripes	1255|1260
Striptease	1236
Strobing	1238|1246
Strokes	1250
Strong	1231|1270
Strophic	1257
Stroud	1232|1253
Stroyan	1248
Struck	1260
Structural	1274
Structure	1232
Strut	1242
Strzygowski	1230
Sts	1230
Stuart	1270
Student	1274
Student's	1232|1263
Students	1256|1259
Studi	1230
Studien	1230
Studies	1230|1231|1232|1235|1241|1261|1267|1274
Studio	1228|1230|1237|1240|1250|1255|1259|1271
Studios	1237|1250|1255|1259
Studite	1232
StudlyCaps	1264
Study	1231|1232|1246|1253|1264|1266|1274
Studying	1257
Sturdan	1255
Sturgeon	1274
Sturm-Liouville	1249
Style	1231|1251|1252|1264|1268|1270
Stylebook	1252
Styles	1232|1264
Stylistic	1245|1246
Stylo	1240
Stylus	1250|1270
Su	1235
Su-yong	1235
Sub-Saharan	1257
Subgenres	1245
Subhrajit	1254
Sublette	1257
Sublime	1232|1254
Subplots	1237
Subscript	1264
Subsequently	1233|1254|1274
Substitute	1239
Substituting	1249
Suburbans	1239
Suburbs	1254
Succeed	1237
Succeeded	1228|1241|1255|1269|1270|1272
Successive	1232
Successors	1232
Such	1249|1251|1260|1264|1266|1276
Suchen	1270
Sud	1266
Sud-Ouest	1266
Sudan	1266|1267|1276
Sudanese	1266
Sudbury	1276
Sudhalter	1246
Sue	1239|1255|1257
Suetonius	1232
Suez	1274
Sufficient	1249
Suffolk	1230|1242|1254|1267
Sugar	1240|1255|1272
Sui	1232
Suicide	1270
Suite101	1259
Sukkubus	1270
Suline	1274
Sullivan	1254
Sullivans	1260
Sultan	1232|1266
Sultanate	1232
Sum	1248|1249
Sumerian	1252
Sumlin	1240
Summary	1231
Summer	1255|1259|1264|1266|1268|1270|1274
Summer's	1270
Summers	1239|1274
Summertime	1259
Summit	1274
Sun	1235|1239|1240|1250|1251|1253|1255|1259|1263|1268|1270|1273|1276
Sun's	1239
Sun-Times	1240
Sunda	1233|1251|1266|1274
Sundance	1237
Sunday	1228|1231|1237|1251|1253|1260|1266|1268
Sundays	1239|1246
Sundberg	1261
Sundial	1251|1252
Sundown	1250
Sunny	1255
Sunrise	1259
Sunset	1254|1270
Sunshine	1235|1237|1240|1259
Sunshine's	1255
Sunshower	1228
Suomen	1255|1259
Suomi	1230|1231|1232|1233|1236|1237|1241|1247|1249|1250|1251|1253|1255|1259|1264|1266|1270|1271|1272|1273|1274|1275|1276
Super	1235|1240
Superchumbo	1270
Superficial	1227
Supermagic	1240
Superstage	1236
Superstar	1241
Superstars	1268
Supervisors	1276
Suppl	1230
Supplement	1231|1251
Supplementary	1253|1274
Support	1274
Supporting	1237|1240
Supreme	1274
Supremes	1228
Sur	1253
Surface	1248|1249
Surfliner	1254
Suriname	1266|1276
Surplus	1260
Surprises	1259
Surprising	1232
Surtees	1237
Survey	1232|1248|1249|1254|1266|1274
Surveys	1266|1274
Suryam	1261
Susan	1228|1268
Susanna	1241
Susannah	1266
Susic	1274
Susie	1228
Suspected	1266
Suspended	1266
Suspending	1228
Sussex	1232|1242|1254|1267
Sustaining	1274
Sutter	1227
Sutton	1230
Suzan	1259
Suzanne	1254
Suzi	1268
Suzuki	1270
Svalbard	1276
Svenska	1230|1231|1232|1233|1236|1237|1240|1241|1245|1247|1249|1250|1251|1253|1255|1257|1261|1263|1264|1266|1270|1271|1273|1274|1275|1276
Sverigetopplistan	1255|1259|1270
Sviatoslav	1232
Swabia	1232
Swahili	1264
Swamp	1235|1243|1244|1245
Swamp-Pop	1245
Swan	1253
Swarovski	1266
Swash	1250|1264
Swaziland	1266|1267|1274|1276
Sweden	1255|1259|1270|1273|1275|1276
Swedish	1231|1232|1233|1235|1251|1255|1259|1264|1270|1273
Swedishcharts	1255|1259|1270
Sweet	1237|1240|1255|1260|1266|1270
Sweeter	1273
Swenson	1268
Swift	1255|1259
Swim	1259
Swimming	1259
Swing	1238|1244|1245|1246|1257
Swiss	1232|1255|1259|1270|1273
Swiss-system	1229
Swissair	1276
Switched	1276
Switches	1276
Switzerland	1234|1255|1259|1270|1275|1276
Sworden	1274
Sydney	1236|1255
Sylvester	1268
Symbols	1232|1274
Symeon	1231
Symmeikta	1232
Symmetry454	1231|1251
Symphony	1268
Symposium	1232|1267
Syncellus	1231
Synchronoptic	1231|1251|1252
Syncopation	1246|1257
Synder	1253
Syndicat	1259|1270|1276
Syndicate	1263
Syndicate's	1263
Syndics	1263
Syndics'	1263
Synkellos	1231
Synod	1232
Synodos	1231
Synonyms	1253|1261
Synopsis	1231|1270
Synoptic	1241
Synthetic	1268
Synthpop	1235
Syntyche	1241
Syria	1232|1252|1266|1276
Syriac	1230|1232
Syrian	1231
System	1232|1239|1251|1252|1274
Systems	1231|1249|1251|1264
Syverson	1253
Sz	1255|1259
T	1230|1231|1232|1233|1236|1237|1239|1246|1248|1249|1250|1251|1253|1254|1255|1259|1261|1263|1266|1267|1268|1270|1272|1274|1275|1276
T-symmetry	1251|1252
T3Y55tWR7bo	1259
T51	1270
TAI	1251|1252
TCE	1274
TD	1239|1274
TFO	1239
TG24	1239
TGCOM	1259
THE	1246|1250|1259
THEME	1274
TI	1261
TLD	1266|1274
TOP	1255|1259
TOU	1276
TR	1274
TRANS	1267
TRANSCRIPTS	1276
TRGpNmDmfxAC	1241
TSN	1239
TSN-branded	1239
TSN2	1239
TTC's	1239
TULIP	1232
TV	1228|1235|1239|1258|1259|1260|1265|1270|1273|1276
TVCogeco	1239
TVO	1239
TWiki	1264
TXCN	1239
T_A3pZQrHzIC	1274
Ta	1245
Ta-ra-ra	1271
Ta-yu	1235
Tabarin	1271
Table	1234|1248|1259|1266|1270|1274
Tables	1230|1232|1274
Tabular	1231|1251
Tacitus	1232
Tadd	1257
Tagalog	1232|1233|1248|1251|1254|1266|1274
Taginae	1232
Tagish	1274
Tagmata	1231|1232
Tahirid	1232
Tahltan	1274
Tahoe	1254
Taiwan	1235|1252|1259|1276
Taiwanese	1235|1254
Taj	1272
Tajikistan	1266|1276
Tak	1239
Take	1260|1272|1273
Takelma	1254
Takes	1228|1260
Taking	1232|1249|1272
Talbott	1254
Talent	1227
Talihina	1250
Talk	1227|1228|1229|1230|1231|1232|1233|1234|1235|1236|1237|1238|1239|1240|1241|1242|1243|1244|1245|1246|1247|1248|1249|1250|1251|1252|1253|1254|1255|1256|1257|1258|1259|1260|1261|1262|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276
TalkTV	1239
Talks	1259
Tall	1264
Talla	1267
Talmudic	1231
Tam	1235
Tamalpais	1254
Tamil	1231|1251|1274
Tammy	1240
Tamperer	1272
Tamyen	1254
Tang	1232
Tangent	1248
Tango	1246
Tanner	1274
Tanr	1232
Tansa	1266
Tanzania	1266|1267|1274|1276
Tap	1238|1246
Taper	1250
Tapes	1276
Taqbaylit	1266|1274
Tar	1253
Tarand	1232|1274
Taranto	1232
Tarasov	1232
Taryll	1272
Taste	1237
Tat	1235
Tatakes	1232
Tatar	1233
Tataviam	1254
Tatian	1231
Tatum	1266
Tauris	1230
Tavia	1274
Tavish	1259
Tavolara	1232
Taxation	1274
Taxis	1231
Taxonomy	1253|1261
Taylor	1240|1248|1249|1259|1263|1268|1274
Taylor's	1248|1249
Teaching	1262
Teall	1232
Team	1259
Team's	1259
Tears	1228|1270
Tech	1268
Technicians	1276
Technicolor	1260
Techniques	1264
Technological	1274
Technology	1232|1248|1253|1264|1268|1274
Tecktonik	1238|1246
Ted	1239|1246|1268
Teddy	1272
Teen	1235|1259
Teenage	1255
Teeuwen	1236
Teia	1232
Teigrob	1274
Tejano	1245
Teke	1232
Tel	1241
Telecommunications	1239|1266|1274|1276
Telegram	1239
Telegraph	1255|1270|1274
Telegraphh	1255
Telegraphy	1276
Telephone	1237|1276
Television	1235|1237|1239|1240|1242|1265|1272|1273|1276
Television's	1276
Telex	1276
Tell	1228|1236|1237|1242|1250
Temperature	1266
Templar	1232
Templars	1232
Template	1255
Temple	1231|1239|1248|1251
Temporal	1251|1252|1253|1274
Temptations	1240
Tempus	1232|1251|1252
Ten	1228|1240|1261
Tenaglia	1239
Teng	1235
Tennessee	1246|1250
Tennyson	1272
Tensor	1248|1249
Teo	1235
Teodosio	1230
Teotihuacan	1232
Tephrike	1232
Tephrochronology	1231|1251|1252
Terence	1232
Terentius	1252
Teresa	1232|1235|1274
Term	1251|1252
Terms	1227|1228|1229|1230|1231|1232|1233|1234|1235|1236|1237|1238|1239|1240|1241|1242|1243|1244|1245|1246|1247|1248|1249|1250|1251|1252|1253|1254|1255|1256|1257|1258|1259|1260|1261|1262|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276
Ternary	1257
Terra	1253
Terrence	1240
Terrestrial	1251|1276
Territorial	1266|1274
Territories	1274|1276
Territory	1232|1253|1266|1274|1276
Terrorism	1263|1274
Terry	1228|1245|1274
Tertius	1241
Tertullian	1232
Tervel	1232
Tesco	1234
Tesla	1276
Tesserae	1230
Test	1270
Testa	1273
Testament	1230|1231|1237|1241
Tests	1268
Tetarte	1231
Tetrarch	1232
Tetrarchie	1232
Tetun	1274
Teubner	1232
Teuton	1237
Texan	1242|1254|1267
Texans	1229
Texas	1242|1245|1250|1253|1254|1261
Text	1227|1228|1229|1230|1231|1232|1233|1234|1235|1236|1237|1238|1239|1240|1241|1242|1243|1244|1245|1246|1247|1248|1249|1250|1251|1252|1253|1254|1255|1256|1257|1258|1259|1260|1261|1262|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276
Textbooks	1248|1266|1274
Textiles	1232
Textualis	1264
Th	1266|1274
Tha	1255
Thacker	1253|1264
Thaddeus	1241
Thai	1231|1251|1252
Thailand	1236|1251|1252|1266|1276
Thalamus	1232
Thalia	1239
Thallus	1231
Thames	1268
Thamud	1232
Than	1270|1273
Thang	1255
Thanks	1259
That	1228|1236|1237|1239|1240|1249|1250|1255|1259|1261|1270|1272|1273|1274
That's	1228|1255|1272|1273
ThatGrapeJuice	1255
Thatgrapejuice	1255
The	1227|1228|1229|1230|1231|1232|1233|1234|1235|1236|1237|1238|1239|1240|1241|1242|1243|1244|1245|1246|1247|1248|1249|1250|1251|1252|1253|1254|1255|1257|1258|1259|1260|1261|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276
The-Madness-Must-Stop-Right-Now-2714960	1254
TheHipHopNationUnited	1228
TheStar	1276
Theater	1236|1246
Theatre	1232|1236|1237|1240|1246|1260|1274
Theatredance	1246
Theatres	1270
Theatrical	1237|1240|1276
Thebookseller	1263
Their	1232|1240|1248|1250|1253|1261
Thelma	1228
Them	1242|1259|1264
Themata	1232
Theme	1228|1257|1259|1273|1276
Themes	1231|1232
Themselves	1274
Then	1228|1246|1248|1249|1265|1270
Theo	1236
Theobald	1232
Theocharidou	1230
Theodahad	1232
Theodora	1230|1232
Theodora's	1232
Theodore	1232
Theodoric	1232
Theodoro	1232
Theodosian	1230|1231|1232
Theodosianus	1231|1232
Theodosius	1230|1231|1232
Theological	1231
Theology	1231|1232
Theophanes	1231|1232
Theophilos	1231|1232
Theophilus	1231|1241
Theorem	1248
Theories	1274
Theory	1251|1252|1254|1259|1268|1274
Theory'	1259
Theotokos	1230
Thera	1230
Therasia	1230
There	1228|1229|1230|1231|1232|1233|1234|1235|1237|1239|1242|1245|1246|1249|1251|1252|1253|1254|1259|1265|1266|1268|1271|1272|1273|1274|1276
There's	1228
Thereafter	1246
Therefore	1231|1232|1248|1249|1252|1264
Thermae	1232
Thermoluminescence	1231|1251|1252
Thesaurus	1262
These	1230|1231|1232|1242|1243|1245|1248|1249|1253|1254|1259|1261|1263|1264|1265|1266|1267|1268|1274|1276
Theses	1232
Thessalonica	1231|1232
Thessalonike	1230
Thessaloniki	1230|1232
Thessalonique	1230
Thessaly	1232
Thestylusdecade	1270
Theudas	1241
They	1227|1231|1232|1235|1236|1241|1242|1246|1248|1250|1253|1260|1261|1265|1266|1268|1271|1273|1274
Thiebaud	1268
Thiebaud's	1268
Thief	1231
Thiel	1230
Thin	1250|1264
Thing	1270|1273
Things	1228|1232|1250|1272|1273
Think	1228|1242|1272|1273
Thinking	1232|1247|1255|1274
Thinks	1228
Third	1231|1232|1233|1248|1249|1262|1263|1272
Thirsty	1255
Thirteen	1268|1274
Thirteenth-Fifteenth	1232
Thirty-five	1274
Thirty-two-bar	1257
