'	1920
-	1917|1918|1919|1920|1921|1922|1923|1924|1925|1926|1927|1928|1929|1930|1931|1932|1933|1934|1935|1936
0	1924|1933|1936
00	1933
01	1924|1927|1936
02	1934
03	1926
04	1920
05	1935
08	1928|1931
1	1917|1918|1919|1920|1921|1925|1929|1930|1931|1932|1933|1934|1935|1936
10	1917|1919|1920|1921|1925|1931|1933|1934|1935|1936
100	1924
101	1930|1936
103	1925|1935
104	1921
105	1933
108	1936
11	1917|1919|1920|1921|1925|1927|1931|1934
111	1919|1930
117	1928
12	1917|1918|1919|1920|1921|1925|1934|1935|1936
121	1936
122	1919
127	1917
129	1935
13	1917|1918|1919|1920|1921|1925|1930|1932|1935
130	1917
14	1917|1918|1919|1921|1925|1927|1928|1929|1930|1931|1934|1935
141	1930
143	1917|1934
145	1929
148	1932
15	1917|1919|1921|1925|1928|1929|1931|1934|1935
150	1936
151	1917
154	1917|1919
156	1936
16	1917|1919|1920|1921|1925|1927|1931|1934|1935
161	1924
168	1936
17	1917
170	1936
172	1930
173	1936
175	1917
178	1919
18	1917|1918|1919|1925|1931|1935
184	1930
1873	1924
19	1917|1918|1919|1925|1931|1935
1928	1936
1938	1936
1941	1936
1944	1936
1948	1936
195	1919|1935
1955	1936
1965	1936
1971	1936
1972	1936
1973	1936
1974	1936
1975	1936
1977	1936
1978	1936
1979	1936
198	1917
1981	1936
1982	1936
1983	1936
1985	1936
1986	1936
1987	1936
1988	1936
1989	1936
1991	1924|1936
1993	1936
1994	1936
1995	1936
19th-century	1930
2	1917|1919|1920|1921|1923|1924|1925|1927|1930|1931|1932|1933|1934|1935|1936
20	1917|1920|1921|1924|1925|1931|1935
200	1936
2002	1936
2003	1936
2005	1936
2006	1936
2007	1936
2008	1936
2009	1936
2010	1923|1936
2011	1926|1932|1936
2012	1918|1927|1929|1936
2013	1917|1919|1920|1921|1922|1924|1925|1928|1930|1931|1933|1934|1935|1936
21	1917|1921|1923|1925|1927|1931|1935|1936
214	1928
22	1917|1918|1919|1921|1922|1931|1932|1934|1935
223	1934
229	1920|1934
23	1917|1920|1925|1930|1931|1932|1933
235	1919
24	1917|1919|1920|1925|1927|1934|1936
240	1917
241	1936
248	1935
25	1917|1919|1925|1929|1931|1932|1933|1935
26	1917|1920|1921|1922|1925|1930
262	1934
268	1935
27	1917|1918|1921|1925|1929|1930|1934
275	1917
28	1917|1918|1919|1920|1925|1932|1934|1935
29	1917|1919|1922|1925|1927|1929|1930|1935
3	1917|1918|1919|1920|1921|1925|1926|1928|1929|1930|1931|1934|1935
30	1917|1919|1922
308	1936
309	1935
31	1920|1922|1923|1925|1926|1931|1935
316	1921
32	1920|1928|1931|1934
33	1917|1920|1921|1925|1932|1935
336	1921
34	1917
346	1933
35	1917|1919|1921|1935
36	1917|1925|1931|1932|1934
365301098	1923
37	1919
38	1917|1925|1935
389	1936
39	1917|1925|1931
4	1917|1918|1919|1920|1921|1922|1925|1926|1927|1929|1930|1931|1934|1936
40	1931
41	1926|1931
416	1936
42	1917|1918|1921|1931|1933
43	1936
44	1917
447209714	1932
45	1925|1931|1935|1936
454	1933
46	1935
468709181	1926
47	1917|1920|1935|1936
48	1917
483691501	1927
49	1928|1935
5	1917|1918|1919|1920|1921|1925|1927|1929|1931|1933|1934|1935
50	1931
51	1917|1920|1921|1923|1936
514857351	1918
52	1925|1931
528021134	1929
529523347	1936
53	1919
530686320	1933
530911424	1925
531742161	1935
532067395	1924
532145654	1928
532382012	1934
533398906	1917
533977178	1931
534312184	1921
536059006	1919
537057735	1930
537295325	1922
537651846	1920
54	1917
546	1921
55	1918|1925|1935
56	1917|1924|1925|1935
57	1917|1921|1929|1935
58	1917
6	1917|1918|1919|1920|1921|1925|1929|1931|1932|1933|1934|1935|1936
60	1936
607	1921
61	1917|1921|1925|1935
62	1917
631	1936
632	1936
633	1935
65	1920|1929|1935
66	1925
67	1917
69	1917
7	1917|1918|1919|1920|1921|1925|1929|1930|1931|1933|1934|1935|1936
70	1917|1922|1930|1932
71	1917|1927
72	1925
73	1932
751	1936
77	1921|1931|1935
78	1919
79	1925
8	1917|1919|1920|1921|1922|1924|1925|1931|1932|1933|1935
80	1919
81	1936
84	1925
85	1917
86	1932
88	1934
89	1917
9	1917|1919|1920|1921|1924|1925|1926|1927|1928|1931|1933|1935|1936
90	1936
91	1917
92	1935
94	1925
97	1917
98	1925|1931
